obs_mode,x,mean_hns,std_hns,active_runs
ram,91136.0,0.43451450877155173,2.029792496148434,170
ram,97922.0,0.4383983830122208,2.0294987511934637,170
ram,105214.0,0.4477511286380342,2.029342534626476,170
ram,113049.0,0.4694559497797954,2.0350721355099295,170
ram,121467.0,0.47912980746904404,2.0383227742342767,170
ram,130513.0,0.5060806210040146,2.0242762357995776,170
ram,140232.0,0.5474585943269301,2.017817395915901,170
ram,150674.0,0.5824575394969661,2.0328183577353296,170
ram,161895.0,0.6064883548878315,2.0455913699203365,170
ram,173950.0,0.614088891670634,2.052302377586868,170
ram,186904.0,0.6203234101599255,2.051271966032842,170
ram,200822.0,0.6452178503061349,2.0671979017260993,170
ram,215776.0,0.6635867208931492,2.0692866101044234,170
ram,231845.0,0.6687196418384256,2.068247344868615,170
ram,249109.0,0.6720685316945102,2.0741444716576973,169
ram,267660.0,0.6796714349279203,2.0792125910066934,168
ram,287592.0,0.686408076895357,2.0842644718165126,167
ram,309008.0,0.6927812589732968,2.0839839677122143,167
ram,332018.0,0.6980322071525785,2.0835684939543047,167
ram,356743.0,0.7158812423236216,2.1072481813345454,167
ram,383308.0,0.7290863707756351,2.1155946341045215,167
ram,411852.0,0.7492087179562438,2.123098740448128,166
ram,442521.0,0.7671255664665535,2.131493226878184,166
ram,475474.0,0.7942281309843191,2.1568417034072676,163
ram,510882.0,0.8136158076335944,2.1608265828122413,163
ram,548925.0,0.9484902803773393,2.894231161153811,161
ram,589802.0,1.0052672624745365,2.9433955138738557,159
ram,633723.0,1.0462983524163865,2.9848276928593718,157
ram,680914.0,1.0516903962472208,2.98475857105283,157
ram,731619.0,1.065094152712153,2.9992968175149874,156
ram,786101.0,1.0749340451651666,2.9978605589502076,156
ram,844639.0,1.0982192819775762,3.0156364367902375,156
ram,907537.0,1.1207599653517244,3.0212115716669437,155
ram,975118.0,1.1324210075639518,3.0177808736044045,153
ram,1047732.0,1.165765282384463,3.039644986856753,151
ram,1125753.0,1.1977553328781163,3.0819429692888067,150
ram,1209585.0,1.2239453640997338,3.0710578531920514,150
ram,1299659.0,1.2426669921482616,3.085946083535653,150
ram,1396440.0,1.3126022401443063,3.213821548442346,147
ram,1500429.0,1.3259105800620503,3.2328601833101045,145
ram,1612161.0,1.3490311944288482,3.253069875710756,143
ram,1732213.0,1.407988142464795,3.358308426965951,143
ram,1861206.0,1.4261982787306835,3.3784615508038,141
ram,1999804.0,1.4426150758476988,3.389092554355272,140
ram,2148723.0,1.4185316921620643,3.403870443321102,136
ram,2308731.0,1.6373380625296836,3.8859948912942923,135
ram,2480655.0,1.6109494973809417,3.901272195487342,133
ram,2665381.0,1.6802954341106837,3.9803932254275938,128
ram,2863864.0,1.7180912941736721,4.0011550233996624,128
ram,3077127.0,1.7492627239771663,4.023694777631806,127
ram,3306271.0,1.7472316062444697,4.033868984742397,125
ram,3552478.0,1.770725240976106,4.063822803521567,123
ram,3817020.0,1.809799223684559,4.155484645901395,123
ram,4101261.0,1.8184918298536092,4.152226781028668,123
ram,4406669.0,1.8441013743733081,4.181619162432946,121
ram,4734820.0,1.8743840432096128,4.211868959378427,120
ram,5087406.0,1.9055583820403181,4.255650674715174,118
ram,5466249.0,1.9164185308883421,4.257052659247394,118
ram,5873304.0,1.9347097805697626,4.271069236596385,117
ram,6310670.0,2.0971061991841076,4.655871778312012,116
ram,6780605.0,2.1199957105793716,4.676310833986059,115
ram,7285535.0,2.1524119091823244,4.7048224703107895,114
ram,7828066.0,2.18441730673006,4.793823593275824,114
