trial_index,timestamp,trial_name,kind,policy,num_envs,episodes_started,episodes_finished,env_steps,ale_frames,cumulative_env_steps,cumulative_ale_frames,score_mean,score_median,score_min,score_max,min_player_x_alive,best_stable_left_x,notes
1295,2026-04-02T12:32:56-07:00,shaping_left_grid_1077_skull52_x56_jump12x16_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,451900,451900,0.0,0.0,0.0,0.0,27,37,
1296,2026-04-02T12:32:56-07:00,shaping_left_grid_1078_skull52_x56_jump12x16_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,452200,452200,0.0,0.0,0.0,0.0,27,37,
1297,2026-04-02T12:32:56-07:00,shaping_left_grid_1079_skull52_x56_jump12x16_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,452500,452500,0.0,0.0,0.0,0.0,27,37,
1298,2026-04-02T12:32:56-07:00,shaping_left_grid_1080_skull52_x56_jump12x18_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,452800,452800,0.0,0.0,0.0,0.0,27,37,
1299,2026-04-02T12:32:56-07:00,shaping_left_grid_1081_skull52_x56_jump12x18_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,453100,453100,0.0,0.0,0.0,0.0,27,37,
1300,2026-04-02T12:32:56-07:00,shaping_left_grid_1082_skull52_x56_jump12x18_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,453400,453400,0.0,0.0,0.0,0.0,27,37,
1301,2026-04-02T12:32:57-07:00,shaping_left_grid_1083_skull52_x56_jump12x18_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,453700,453700,0.0,0.0,0.0,0.0,27,37,
1302,2026-04-02T12:32:57-07:00,shaping_left_grid_1084_skull52_x56_jump12x18_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,454000,454000,0.0,0.0,0.0,0.0,27,37,
1303,2026-04-02T12:32:57-07:00,shaping_left_grid_1085_skull52_x56_jump12x18_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,454300,454300,0.0,0.0,0.0,0.0,27,37,
1304,2026-04-02T12:32:57-07:00,shaping_left_grid_1086_skull52_x56_jump12x18_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,454600,454600,0.0,0.0,0.0,0.0,27,37,
1305,2026-04-02T12:32:57-07:00,shaping_left_grid_1087_skull52_x56_jump12x18_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,454900,454900,0.0,0.0,0.0,0.0,27,37,
1306,2026-04-02T12:32:58-07:00,shaping_left_grid_1088_skull52_x56_jump12x18_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,455200,455200,0.0,0.0,0.0,0.0,27,37,
1307,2026-04-02T12:32:58-07:00,shaping_left_grid_1089_skull52_x56_jump12x18_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,455500,455500,0.0,0.0,0.0,0.0,27,37,
1308,2026-04-02T12:32:58-07:00,shaping_left_grid_1090_skull52_x56_jump12x18_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,455800,455800,0.0,0.0,0.0,0.0,27,37,
1309,2026-04-02T12:32:58-07:00,shaping_left_grid_1091_skull52_x56_jump12x18_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,456100,456100,0.0,0.0,0.0,0.0,27,37,
1310,2026-04-02T12:32:58-07:00,shaping_left_grid_1092_skull52_x56_jump12x18_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,456400,456400,0.0,0.0,0.0,0.0,27,37,
1311,2026-04-02T12:32:59-07:00,shaping_left_grid_1093_skull52_x56_jump12x18_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,456700,456700,0.0,0.0,0.0,0.0,27,37,
1312,2026-04-02T12:32:59-07:00,shaping_left_grid_1094_skull52_x56_jump12x18_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,457000,457000,0.0,0.0,0.0,0.0,27,37,
1313,2026-04-02T12:32:59-07:00,shaping_left_grid_1095_skull52_x56_jump12x18_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,457300,457300,0.0,0.0,0.0,0.0,27,37,
1314,2026-04-02T12:32:59-07:00,shaping_left_grid_1096_skull52_x56_jump12x18_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,457600,457600,0.0,0.0,0.0,0.0,27,37,
1315,2026-04-02T12:32:59-07:00,shaping_left_grid_1097_skull52_x56_jump12x18_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,457900,457900,0.0,0.0,0.0,0.0,27,37,
1316,2026-04-02T12:32:59-07:00,shaping_left_grid_1098_skull52_x56_jump12x18_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,458200,458200,0.0,0.0,0.0,0.0,27,37,
1317,2026-04-02T12:33:00-07:00,shaping_left_grid_1099_skull52_x56_jump12x18_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,458500,458500,0.0,0.0,0.0,0.0,27,37,
1318,2026-04-02T12:33:00-07:00,shaping_left_grid_1100_skull52_x56_jump12x18_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,458800,458800,0.0,0.0,0.0,0.0,27,37,
1319,2026-04-02T12:33:00-07:00,shaping_left_grid_1101_skull52_x56_jump12x18_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,459100,459100,0.0,0.0,0.0,0.0,27,37,
1320,2026-04-02T12:33:00-07:00,shaping_left_grid_1102_skull52_x56_jump12x18_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,459400,459400,0.0,0.0,0.0,0.0,27,37,
1321,2026-04-02T12:33:00-07:00,shaping_left_grid_1103_skull52_x56_jump12x18_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,459700,459700,0.0,0.0,0.0,0.0,27,37,
1322,2026-04-02T12:33:01-07:00,shaping_left_grid_1104_skull52_x56_jump12x18_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,460000,460000,0.0,0.0,0.0,0.0,27,37,
1323,2026-04-02T12:33:01-07:00,shaping_left_grid_1105_skull52_x56_jump12x18_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,460300,460300,0.0,0.0,0.0,0.0,27,37,
1324,2026-04-02T12:33:01-07:00,shaping_left_grid_1106_skull52_x56_jump12x18_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,460600,460600,0.0,0.0,0.0,0.0,27,37,
1325,2026-04-02T12:33:01-07:00,shaping_left_grid_1107_skull52_x56_jump12x20_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,460900,460900,0.0,0.0,0.0,0.0,27,37,
1326,2026-04-02T12:33:01-07:00,shaping_left_grid_1108_skull52_x56_jump12x20_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,461200,461200,0.0,0.0,0.0,0.0,27,37,
1327,2026-04-02T12:33:02-07:00,shaping_left_grid_1109_skull52_x56_jump12x20_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,461500,461500,0.0,0.0,0.0,0.0,27,37,
1328,2026-04-02T12:33:02-07:00,shaping_left_grid_1110_skull52_x56_jump12x20_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,461800,461800,0.0,0.0,0.0,0.0,27,37,
1329,2026-04-02T12:33:02-07:00,shaping_left_grid_1111_skull52_x56_jump12x20_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,462100,462100,0.0,0.0,0.0,0.0,27,37,
1330,2026-04-02T12:33:02-07:00,shaping_left_grid_1112_skull52_x56_jump12x20_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,462400,462400,0.0,0.0,0.0,0.0,27,37,
1331,2026-04-02T12:33:02-07:00,shaping_left_grid_1113_skull52_x56_jump12x20_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,462700,462700,0.0,0.0,0.0,0.0,27,37,
1332,2026-04-02T12:33:02-07:00,shaping_left_grid_1114_skull52_x56_jump12x20_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,463000,463000,0.0,0.0,0.0,0.0,27,37,
1333,2026-04-02T12:33:03-07:00,shaping_left_grid_1115_skull52_x56_jump12x20_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,463300,463300,0.0,0.0,0.0,0.0,27,37,
1334,2026-04-02T12:33:03-07:00,shaping_left_grid_1116_skull52_x56_jump12x20_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,463600,463600,0.0,0.0,0.0,0.0,27,37,
1335,2026-04-02T12:33:03-07:00,shaping_left_grid_1117_skull52_x56_jump12x20_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,463900,463900,0.0,0.0,0.0,0.0,27,37,
1336,2026-04-02T12:33:03-07:00,shaping_left_grid_1118_skull52_x56_jump12x20_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,464200,464200,0.0,0.0,0.0,0.0,27,37,
1337,2026-04-02T12:33:03-07:00,shaping_left_grid_1119_skull52_x56_jump12x20_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,464500,464500,0.0,0.0,0.0,0.0,27,37,
1338,2026-04-02T12:33:04-07:00,shaping_left_grid_1120_skull52_x56_jump12x20_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,464800,464800,0.0,0.0,0.0,0.0,27,37,
1339,2026-04-02T12:33:04-07:00,shaping_left_grid_1121_skull52_x56_jump12x20_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,465100,465100,0.0,0.0,0.0,0.0,27,37,
1340,2026-04-02T12:33:04-07:00,shaping_left_grid_1122_skull52_x56_jump12x20_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,465400,465400,0.0,0.0,0.0,0.0,27,37,
1341,2026-04-02T12:33:04-07:00,shaping_left_grid_1123_skull52_x56_jump12x20_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,465700,465700,0.0,0.0,0.0,0.0,27,37,
1342,2026-04-02T12:33:04-07:00,shaping_left_grid_1124_skull52_x56_jump12x20_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,466000,466000,0.0,0.0,0.0,0.0,27,37,
1343,2026-04-02T12:33:05-07:00,shaping_left_grid_1125_skull52_x56_jump12x20_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,466300,466300,0.0,0.0,0.0,0.0,27,37,
1344,2026-04-02T12:33:05-07:00,shaping_left_grid_1126_skull52_x56_jump12x20_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,466600,466600,0.0,0.0,0.0,0.0,27,37,
1345,2026-04-02T12:33:05-07:00,shaping_left_grid_1127_skull52_x56_jump12x20_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,466900,466900,0.0,0.0,0.0,0.0,27,37,
1346,2026-04-02T12:33:05-07:00,shaping_left_grid_1128_skull52_x56_jump12x20_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,467200,467200,0.0,0.0,0.0,0.0,27,37,
1347,2026-04-02T12:33:05-07:00,shaping_left_grid_1129_skull52_x56_jump12x20_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,467500,467500,0.0,0.0,0.0,0.0,27,37,
1348,2026-04-02T12:33:06-07:00,shaping_left_grid_1130_skull52_x56_jump12x20_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,467800,467800,0.0,0.0,0.0,0.0,27,37,
1349,2026-04-02T12:33:06-07:00,shaping_left_grid_1131_skull52_x56_jump12x20_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,468100,468100,0.0,0.0,0.0,0.0,27,37,
1350,2026-04-02T12:33:06-07:00,shaping_left_grid_1132_skull52_x56_jump12x20_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,468400,468400,0.0,0.0,0.0,0.0,27,37,
1351,2026-04-02T12:33:06-07:00,shaping_left_grid_1133_skull52_x56_jump12x20_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,468700,468700,0.0,0.0,0.0,0.0,27,37,
1352,2026-04-02T12:33:06-07:00,shaping_left_grid_1134_skull52_x58_jump12x10_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,469000,469000,0.0,0.0,0.0,0.0,28,38,
1353,2026-04-02T12:33:06-07:00,shaping_left_grid_1135_skull52_x58_jump12x10_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,469300,469300,0.0,0.0,0.0,0.0,28,38,
1354,2026-04-02T12:33:07-07:00,shaping_left_grid_1136_skull52_x58_jump12x10_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,469600,469600,0.0,0.0,0.0,0.0,28,38,
1355,2026-04-02T12:33:07-07:00,shaping_left_grid_1137_skull52_x58_jump12x10_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,469900,469900,0.0,0.0,0.0,0.0,28,38,
1356,2026-04-02T12:33:07-07:00,shaping_left_grid_1138_skull52_x58_jump12x10_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,470200,470200,0.0,0.0,0.0,0.0,28,38,
1357,2026-04-02T12:33:07-07:00,shaping_left_grid_1139_skull52_x58_jump12x10_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,470500,470500,0.0,0.0,0.0,0.0,28,38,
1358,2026-04-02T12:33:07-07:00,shaping_left_grid_1140_skull52_x58_jump12x10_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,470800,470800,0.0,0.0,0.0,0.0,28,38,
1359,2026-04-02T12:33:08-07:00,shaping_left_grid_1141_skull52_x58_jump12x10_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,471100,471100,0.0,0.0,0.0,0.0,28,38,
1360,2026-04-02T12:33:08-07:00,shaping_left_grid_1142_skull52_x58_jump12x10_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,471400,471400,0.0,0.0,0.0,0.0,28,38,
1361,2026-04-02T12:33:08-07:00,shaping_left_grid_1143_skull52_x58_jump12x10_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,471700,471700,0.0,0.0,0.0,0.0,28,38,
1362,2026-04-02T12:33:08-07:00,shaping_left_grid_1144_skull52_x58_jump12x10_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,472000,472000,0.0,0.0,0.0,0.0,28,38,
1363,2026-04-02T12:33:08-07:00,shaping_left_grid_1145_skull52_x58_jump12x10_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,472300,472300,0.0,0.0,0.0,0.0,28,38,
1364,2026-04-02T12:33:09-07:00,shaping_left_grid_1146_skull52_x58_jump12x10_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,472600,472600,0.0,0.0,0.0,0.0,28,38,
1365,2026-04-02T12:33:09-07:00,shaping_left_grid_1147_skull52_x58_jump12x10_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,472900,472900,0.0,0.0,0.0,0.0,28,38,
1366,2026-04-02T12:33:09-07:00,shaping_left_grid_1148_skull52_x58_jump12x10_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,473200,473200,0.0,0.0,0.0,0.0,28,38,
1367,2026-04-02T12:33:09-07:00,shaping_left_grid_1149_skull52_x58_jump12x10_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,473500,473500,0.0,0.0,0.0,0.0,28,38,
1368,2026-04-02T12:33:09-07:00,shaping_left_grid_1150_skull52_x58_jump12x10_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,473800,473800,0.0,0.0,0.0,0.0,28,38,
1369,2026-04-02T12:33:09-07:00,shaping_left_grid_1151_skull52_x58_jump12x10_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,474100,474100,0.0,0.0,0.0,0.0,28,38,
1370,2026-04-02T12:33:10-07:00,shaping_left_grid_1152_skull52_x58_jump12x10_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,474400,474400,0.0,0.0,0.0,0.0,28,38,
1371,2026-04-02T12:33:10-07:00,shaping_left_grid_1153_skull52_x58_jump12x10_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,474700,474700,0.0,0.0,0.0,0.0,28,38,
1372,2026-04-02T12:33:10-07:00,shaping_left_grid_1154_skull52_x58_jump12x10_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,475000,475000,0.0,0.0,0.0,0.0,28,38,
1373,2026-04-02T12:33:10-07:00,shaping_left_grid_1155_skull52_x58_jump12x10_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,475300,475300,0.0,0.0,0.0,0.0,28,38,
1374,2026-04-02T12:33:10-07:00,shaping_left_grid_1156_skull52_x58_jump12x10_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,475600,475600,0.0,0.0,0.0,0.0,28,38,
1375,2026-04-02T12:33:11-07:00,shaping_left_grid_1157_skull52_x58_jump12x10_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,475900,475900,0.0,0.0,0.0,0.0,28,38,
1376,2026-04-02T12:33:11-07:00,shaping_left_grid_1158_skull52_x58_jump12x10_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,476200,476200,0.0,0.0,0.0,0.0,28,38,
1377,2026-04-02T12:33:11-07:00,shaping_left_grid_1159_skull52_x58_jump12x10_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,476500,476500,0.0,0.0,0.0,0.0,28,38,
1378,2026-04-02T12:33:11-07:00,shaping_left_grid_1160_skull52_x58_jump12x10_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,476800,476800,0.0,0.0,0.0,0.0,28,38,
1379,2026-04-02T12:33:11-07:00,shaping_left_grid_1161_skull52_x58_jump12x12_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,477100,477100,0.0,0.0,0.0,0.0,28,38,
1380,2026-04-02T12:33:12-07:00,shaping_left_grid_1162_skull52_x58_jump12x12_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,477400,477400,0.0,0.0,0.0,0.0,28,38,
1381,2026-04-02T12:33:12-07:00,shaping_left_grid_1163_skull52_x58_jump12x12_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,477700,477700,0.0,0.0,0.0,0.0,28,38,
1382,2026-04-02T12:33:12-07:00,shaping_left_grid_1164_skull52_x58_jump12x12_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,478000,478000,0.0,0.0,0.0,0.0,28,38,
1383,2026-04-02T12:33:12-07:00,shaping_left_grid_1165_skull52_x58_jump12x12_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,478300,478300,0.0,0.0,0.0,0.0,28,38,
1384,2026-04-02T12:33:12-07:00,shaping_left_grid_1166_skull52_x58_jump12x12_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,478600,478600,0.0,0.0,0.0,0.0,28,38,
1385,2026-04-02T12:33:12-07:00,shaping_left_grid_1167_skull52_x58_jump12x12_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,478900,478900,0.0,0.0,0.0,0.0,28,38,
1386,2026-04-02T12:33:13-07:00,shaping_left_grid_1168_skull52_x58_jump12x12_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,479200,479200,0.0,0.0,0.0,0.0,28,38,
1387,2026-04-02T12:33:13-07:00,shaping_left_grid_1169_skull52_x58_jump12x12_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,479500,479500,0.0,0.0,0.0,0.0,28,38,
1388,2026-04-02T12:33:13-07:00,shaping_left_grid_1170_skull52_x58_jump12x12_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,479800,479800,0.0,0.0,0.0,0.0,28,38,
1389,2026-04-02T12:33:13-07:00,shaping_left_grid_1171_skull52_x58_jump12x12_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,480100,480100,0.0,0.0,0.0,0.0,28,38,
1390,2026-04-02T12:33:13-07:00,shaping_left_grid_1172_skull52_x58_jump12x12_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,480400,480400,0.0,0.0,0.0,0.0,28,38,
1391,2026-04-02T12:33:14-07:00,shaping_left_grid_1173_skull52_x58_jump12x12_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,480700,480700,0.0,0.0,0.0,0.0,28,38,
1392,2026-04-02T12:33:14-07:00,shaping_left_grid_1174_skull52_x58_jump12x12_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,481000,481000,0.0,0.0,0.0,0.0,28,38,
1393,2026-04-02T12:33:14-07:00,shaping_left_grid_1175_skull52_x58_jump12x12_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,481300,481300,0.0,0.0,0.0,0.0,28,38,
1394,2026-04-02T12:33:14-07:00,shaping_left_grid_1176_skull52_x58_jump12x12_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,481600,481600,0.0,0.0,0.0,0.0,28,38,
1395,2026-04-02T12:33:14-07:00,shaping_left_grid_1177_skull52_x58_jump12x12_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,481900,481900,0.0,0.0,0.0,0.0,28,38,
1396,2026-04-02T12:33:15-07:00,shaping_left_grid_1178_skull52_x58_jump12x12_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,482200,482200,0.0,0.0,0.0,0.0,28,38,
1397,2026-04-02T12:33:15-07:00,shaping_left_grid_1179_skull52_x58_jump12x12_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,482500,482500,0.0,0.0,0.0,0.0,28,38,
1398,2026-04-02T12:33:15-07:00,shaping_left_grid_1180_skull52_x58_jump12x12_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,482800,482800,0.0,0.0,0.0,0.0,28,38,
1399,2026-04-02T12:33:15-07:00,shaping_left_grid_1181_skull52_x58_jump12x12_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,483100,483100,0.0,0.0,0.0,0.0,28,38,
1400,2026-04-02T12:33:15-07:00,shaping_left_grid_1182_skull52_x58_jump12x12_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,483400,483400,0.0,0.0,0.0,0.0,28,38,
1401,2026-04-02T12:33:15-07:00,shaping_left_grid_1183_skull52_x58_jump12x12_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,483700,483700,0.0,0.0,0.0,0.0,28,38,
1402,2026-04-02T12:33:16-07:00,shaping_left_grid_1184_skull52_x58_jump12x12_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,484000,484000,0.0,0.0,0.0,0.0,28,38,
1403,2026-04-02T12:33:16-07:00,shaping_left_grid_1185_skull52_x58_jump12x12_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,484300,484300,0.0,0.0,0.0,0.0,28,38,
1404,2026-04-02T12:33:16-07:00,shaping_left_grid_1186_skull52_x58_jump12x12_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,484600,484600,0.0,0.0,0.0,0.0,28,38,
1405,2026-04-02T12:33:16-07:00,shaping_left_grid_1187_skull52_x58_jump12x12_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,484900,484900,0.0,0.0,0.0,0.0,28,38,
1406,2026-04-02T12:33:16-07:00,shaping_left_grid_1188_skull52_x58_jump12x14_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,485200,485200,0.0,0.0,0.0,0.0,28,38,
1407,2026-04-02T12:33:17-07:00,shaping_left_grid_1189_skull52_x58_jump12x14_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,485500,485500,0.0,0.0,0.0,0.0,28,38,
1408,2026-04-02T12:33:17-07:00,shaping_left_grid_1190_skull52_x58_jump12x14_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,485800,485800,0.0,0.0,0.0,0.0,28,38,
1409,2026-04-02T12:33:17-07:00,shaping_left_grid_1191_skull52_x58_jump12x14_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,486100,486100,0.0,0.0,0.0,0.0,28,38,
1410,2026-04-02T12:33:17-07:00,shaping_left_grid_1192_skull52_x58_jump12x14_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,486400,486400,0.0,0.0,0.0,0.0,28,38,
1411,2026-04-02T12:33:17-07:00,shaping_left_grid_1193_skull52_x58_jump12x14_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,486700,486700,0.0,0.0,0.0,0.0,28,38,
1412,2026-04-02T12:33:18-07:00,shaping_left_grid_1194_skull52_x58_jump12x14_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,487000,487000,0.0,0.0,0.0,0.0,28,38,
1413,2026-04-02T12:33:18-07:00,shaping_left_grid_1195_skull52_x58_jump12x14_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,487300,487300,0.0,0.0,0.0,0.0,28,38,
1414,2026-04-02T12:33:18-07:00,shaping_left_grid_1196_skull52_x58_jump12x14_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,487600,487600,0.0,0.0,0.0,0.0,28,38,
1415,2026-04-02T12:33:18-07:00,shaping_left_grid_1197_skull52_x58_jump12x14_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,487900,487900,0.0,0.0,0.0,0.0,28,38,
1416,2026-04-02T12:33:18-07:00,shaping_left_grid_1198_skull52_x58_jump12x14_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,488200,488200,0.0,0.0,0.0,0.0,28,38,
1417,2026-04-02T12:33:19-07:00,shaping_left_grid_1199_skull52_x58_jump12x14_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,488500,488500,0.0,0.0,0.0,0.0,28,38,
1418,2026-04-02T12:33:19-07:00,shaping_left_grid_1200_skull52_x58_jump12x14_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,488800,488800,0.0,0.0,0.0,0.0,28,38,
1419,2026-04-02T12:33:19-07:00,shaping_left_grid_1201_skull52_x58_jump12x14_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,489100,489100,0.0,0.0,0.0,0.0,28,38,
1420,2026-04-02T12:33:19-07:00,shaping_left_grid_1202_skull52_x58_jump12x14_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,489400,489400,0.0,0.0,0.0,0.0,28,38,
1421,2026-04-02T12:33:19-07:00,shaping_left_grid_1203_skull52_x58_jump12x14_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,489700,489700,0.0,0.0,0.0,0.0,28,38,
1422,2026-04-02T12:33:19-07:00,shaping_left_grid_1204_skull52_x58_jump12x14_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,490000,490000,0.0,0.0,0.0,0.0,28,38,
1423,2026-04-02T12:33:20-07:00,shaping_left_grid_1205_skull52_x58_jump12x14_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,490300,490300,0.0,0.0,0.0,0.0,28,38,
1424,2026-04-02T12:33:20-07:00,shaping_left_grid_1206_skull52_x58_jump12x14_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,490600,490600,0.0,0.0,0.0,0.0,28,38,
1425,2026-04-02T12:33:20-07:00,shaping_left_grid_1207_skull52_x58_jump12x14_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,490900,490900,0.0,0.0,0.0,0.0,28,38,
1426,2026-04-02T12:33:20-07:00,shaping_left_grid_1208_skull52_x58_jump12x14_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,491200,491200,0.0,0.0,0.0,0.0,28,38,
1427,2026-04-02T12:33:20-07:00,shaping_left_grid_1209_skull52_x58_jump12x14_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,491500,491500,0.0,0.0,0.0,0.0,28,38,
1428,2026-04-02T12:33:21-07:00,shaping_left_grid_1210_skull52_x58_jump12x14_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,491800,491800,0.0,0.0,0.0,0.0,28,38,
